518,Draoife Runic Chit,3,2,True,True,3996,1383,0,,-1,-1,50,Galen
510,Draoife Storystone,4,3,True,True,3761,1318,0,,-1,-1,49,High Isle
583,Dried Bloodtooth,5,4,True,False,0,1414,44,Spore Savant Body Marks,4209,7,51,Telvanni Peninsula
591,Dried Puspockets,5,4,True,False,0,1414,45,Spore Savant Face Marks,4210,7,51,Telvanni Peninsula
503,Druidic Kettle Spout,5,4,True,True,0,1318,33,Druidic Provisioning Station,3759,10,49,High Isle
546,Druidic Music Box Comb,5,4,True,True,0,1383,38,"Music Box, Blessings of Stone",4031,5,50,Galen
545,Druidic Music Box Crank-Key,5,4,True,True,0,1383,38,"Music Box, Blessings of Stone",4031,5,50,Galen
544,Druidic Music Box Drum,5,4,True,True,0,1383,38,"Music Box, Blessings of Stone",4031,5,50,Galen
543,Druidic Music Box Stones,5,4,True,True,0,1383,38,"Music Box, Blessings of Stone",4031,5,50,Galen
542,Druidic Music Box Turnstile,5,4,True,True,0,1383,38,"Music Box, Blessings of Stone",4031,5,50,Galen
500,Druidic Pestle,5,4,True,True,0,1318,33,Druidic Provisioning Station,3759,10,49,High Isle
729,Duotone Engraved Band,5,4,True,True,0,1502,61,Monomyth Reforged,7219,5,54,Solstice
410,Dusty Tapestry Scrap,3,2,True,True,0,1261,22,Blackwood Tapestry,2872,15,47,Blackwood
74,Dwarven Articulated Paws,5,4,True,False,0,57,6,Ebon Dwarven Wolf,458,17,10,Deshaan
72,Dwarven Breastguard,4,3,True,False,0,19,6,Ebon Dwarven Wolf,458,17,3,Stormhaven
69,Dwarven Horngrip,5,4,True,False,0,57,6,Ebon Dwarven Wolf,458,17,10,Deshaan
348,Dwarven Internal Machinery,5,4,True,False,0,1207,17,Dwarven Scarab,2510,7,46,The Reach
68,Dwarven Leather Saddle Seat,5,4,True,False,0,104,6,Ebon Dwarven Wolf,458,17,5,Alik'r Desert
293,Dwarven Puzzle Box,4,3,True,True,2344,534,0,,-1,-1,7,Stros M'Kai
62,Dwarven Rib-Frame,3,2,True,False,0,92,6,Ebon Dwarven Wolf,458,17,6,Bangkorai
351,Dwarven Scarab Head,5,4,True,False,0,1207,17,Dwarven Scarab,2510,7,46,The Reach
350,Dwarven Segmented Legs,5,4,True,False,0,1207,17,Dwarven Scarab,2510,7,46,The Reach
60,Dwarven Spine-Coupling,3,2,True,False,0,104,6,Ebon Dwarven Wolf,458,17,5,Alik'r Desert
61,Dwarven Steam Conduit,3,2,True,False,0,41,6,Ebon Dwarven Wolf,458,17,9,Stonefalls
158,Dwemer Astrological Charts,4,3,True,False,2206,534,0,,-1,-1,7,Stros M'Kai
108,Dwemer Body Marking,3,2,True,False,2174,1160,0,,-1,-1,37,Western Skyrim
107,Dwemer Crown,4,3,True,False,2173,1160,0,,-1,-1,37,Western Skyrim
