409,Grimy Tapestry Scrap,3,2,True,True,0,1261,22,Blackwood Tapestry,2872,15,47,Blackwood
555,Grove Carpet Buds,5,4,True,False,0,1383,37,Barkroot Blessing,4028,10,50,Galen
721,Grummite Flesh Sole,5,4,True,True,0,1502,59,Mad God's Dancing Shoes,7217,5,54,Solstice
216,Halved Lion's Mane Wig Piece,2,1,False,True,2264,816,0,,-1,-1,29,Hew's Bane
737,Hand-Polished Shell,5,4,True,True,0,1502,62,"Music Box, Hermit Crab Dance",7277,5,54,Solstice
735,Harmonic Bismite,5,4,True,True,0,1502,62,"Music Box, Hermit Crab Dance",7277,5,54,Solstice
520,Hartlord Hide Singlet,5,4,True,True,0,1383,34,Faun's Lark Cladding,3998,5,50,Galen
566,Harvester-Scale Plating,5,4,True,True,0,1414,41,Esoteric Environment Greaves,4200,5,51,Telvanni Peninsula
699,Heartland Basalt Base,5,4,True,True,0,1443,56,Ayleid Blacksmithing Station,6397,5,53,West Weald
669,Heartland-Leather Gloves,5,4,True,True,0,1443,53,Rourken Steamguards,6379,5,53,West Weald
140,Hecatomb Tassets,5,4,True,True,0,537,13,Bloodlord's Embrace,2187,5,21,Khenarthi's Roost
152,Hegathe Divining Rod,4,3,True,False,2200,104,0,,-1,-1,5,Alik'r Desert
654,Hermaeus Mora Eye Engraving,5,4,True,True,0,1413,51,Vision of Mora,6021,3,52,Apocrypha
640,"High Elf Altar, Crystal",4,3,True,True,5854,1011,0,,-1,-1,33,Summerset
179,High King Sunstone,4,3,True,False,2227,280,0,,-1,-1,14,Bleakrock Isle
412,Holey Tapestry Scrap,3,2,True,True,0,1261,22,Blackwood Tapestry,2872,15,47,Blackwood
252,Hollowbone Wind Chimes,4,3,True,True,2303,58,0,,-1,-1,19,Malabal Tor
580,Holy Velothi Chausable,4,3,True,False,4208,1414,0,,-1,-1,51,Telvanni Peninsula
783,"Hourglass of Akatosh Brace, Massive",4,3,True,True,8032,347,0,,-1,-1,25,Coldharbour
147,House Tamrith Official Seal,2,1,False,True,2195,20,0,,-1,-1,4,Rivenspire
156,Hunding Sextant,2,1,False,True,2204,534,0,,-1,-1,7,Stros M'Kai
723,Hunger-leather Heel,5,4,True,True,0,1502,59,Mad God's Dancing Shoes,7217,5,54,Solstice
196,Hunt-Lord's Djerid,3,2,True,True,2244,382,0,,-1,-1,20,Reaper's March
675,Huntlands-Blessed Leather,5,4,True,True,0,1443,54,The Shadow Queen's Cowl,6380,5,53,West Weald
484,Igneous Inlays,5,4,True,True,0,1318,32,Oakensoul Ring,3740,5,49,High Isle
620,Igneous Mortar and Pestle,5,4,True,True,0,1414,48,Telvanni Alchemy Station,4292,10,51,Telvanni Peninsula
704,Imitation Palanquin Adornment,5,4,True,True,0,1443,57,"Music Box, Lament for the Path",6398,5,53,West Weald
377,Imperial Legionary's Spade,2,1,False,True,2719,1261,0,,-1,-1,47,Blackwood
779,Imperial Titan Slayer,5,4,True,True,8028,347,0,,-1,-1,25,Coldharbour
71,Inclined Dwarven Paneling,4,3,True,False,0,1160,6,Ebon Dwarven Wolf,458,17,37,Western Skyrim
534,Indrik-hide Strap,5,4,True,True,0,1383,36,Syrabane's Ward,4000,5,50,Galen
112,Inert Anemone Inlay,5,4,True,True,0,381,8,Thrassian Stranglers,2182,5,16,Auridon
205,Inert Daedric Manacles,3,2,True,True,2253,347,0,,-1,-1,25,Coldharbour
248,Inert Daedric Spellstone,4,3,True,False,2296,267,0,,-1,-1,39,Eyevea
656,Infinite Table of Contents,5,4,True,True,0,1413,52,Infinite Tome,6022,3,52,Apocrypha
655,Infinite Tome Cover,5,4,True,True,0,1413,52,Infinite Tome,6022,3,52,Apocrypha
657,Infinite Tome Manuscript,5,4,True,True,0,1413,52,Infinite Tome,6022,3,52,Apocrypha
625,Inkwood Box,5,4,True,True,0,1414,49,"Music Box, Glyphic Secrets",4293,10,51,Telvanni Peninsula
629,Intricate Winding Shaft,5,4,True,True,0,1414,49,"Music Box, Glyphic Secrets",4293,10,51,Telvanni Peninsula
532,Iridescent Pearlwater Wash,5,4,True,True,0,1383,36,Syrabane's Ward,4000,5,50,Galen
436,Ironclad Sarcoshroud,4,3,True,False,3549,1286,0,,-1,-1,48,The Deadlands
193,Jeweled Ayleid Scabbard,3,2,True,True,2241,58,0,,-1,-1,19,Malabal Tor
290,Jeweled Skull of Ayleid Kings,4,3,True,True,2341,3,0,,-1,-1,2,Glenumbra
229,Jurisreeve's Eye,3,2,True,True,2277,1011,0,,-1,-1,33,Summerset
235,Khajiit Plague Mask,3,2,True,True,2283,1086,0,,-1,-1,35,Northern Elsweyr
236,Khajiit Prayer Cloth,4,3,True,False,2284,1086,0,,-1,-1,35,Northern Elsweyr
633,"Khajiiti Arch, Rising",4,3,True,True,5847,382,0,,-1,-1,20,Reaper's March
641,"Khajiiti Water Vessel, Large",4,3,True,True,5855,1086,0,,-1,-1,35,Northern Elsweyr
642,Khajiiti Well,4,3,True,True,5856,1133,0,,-1,-1,36,Southern Elsweyr
198,Khenarthi Skooma Pipe,2,1,False,True,2246,537,0,,-1,-1,21,Khenarthi's Roost
242,King's Belt Plate,4,3,True,False,2290,1160,0,,-1,-1,37,Western Skyrim
262,Kingmaker's Trove,5,4,True,True,2313,3,0,,-1,-1,2,Glenumbra
230,Kinlord's Tree of Aldmeris,4,3,True,False,2278,1011,0,,-1,-1,33,Summerset
376,Kothringi Tidal Canoe,5,4,True,True,2718,1261,0,,-1,-1,47,Blackwood
391,Kothringi-Cut Leather,5,4,True,True,0,1261,20,Harpooner's Wading Kilt,2725,5,47,Blackwood
430,Kynreeve's Law-Cane,2,1,False,True,3513,1286,0,,-1,-1,48,The Deadlands
99,Lacquered Wooden Tone-Box,3,2,True,True,0,1011,7,Dreams and Memories Music Box,2166,3,33,Summerset
712,Lapidary Grinding Wheels,5,4,True,True,0,1413,58,Apocryphal Jewelry Station,6539,10,52,Apocrypha
75,Large Aetherium Lenses,5,4,True,False,0,888,6,Ebon Dwarven Wolf,458,17,26,Craglorn
740,Large Solstice Bismuth Tower,4,3,True,True,7279,1502,0,,-1,-1,54,Solstice
481,Larimar Gems,5,4,True,True,0,1318,32,Oakensoul Ring,3740,5,49,High Isle
389,Length of Sharpened Spikes,5,4,True,True,0,1261,19,Shapeshifter's Chain,2724,5,47,Blackwood
613,Liminal Glass,5,4,True,True,0,1414,47,Trifold Mirror of Alternatives,4291,3,51,Telvanni Peninsula
554,Living Bark,5,4,True,False,0,1383,37,Barkroot Blessing,4028,10,50,Galen
811,Louse-Whisperer Ritual Totem,4,3,True,True,8801,816,0,,-1,-1,29,Hew's Bane
576,Lucent Cabochon,5,4,True,True,0,1414,43,Velothi Ur-Mage's Amulet,4203,5,51,Telvanni Peninsula
469,Lurker-skin Sheath,5,4,True,True,0,1318,29,Mora's Whispers,3737,5,49,High Isle
618,Lustrous Metal Funnel,5,4,True,True,0,1414,48,Telvanni Alchemy Station,4292,10,51,Telvanni Peninsula
523,Lustrous Prong Clasps,5,4,True,True,0,1383,34,Faun's Lark Cladding,3998,5,50,Galen
119,Magicka-Imbued Metal Plates,5,4,True,True,0,347,9,Snow Treaders,2183,5,25,Coldharbour
132,Malacath's Brutal Might Loop,5,4,True,True,0,684,11,Malacath's Band of Brutality,2185,5,28,Wrothgar
135,Malacath's Brutal Ritual Dust,5,4,True,True,0,382,11,Malacath's Band of Brutality,2185,5,20,Reaper's March
133,Malacath's Brutal Ritual Oil,5,4,True,True,0,19,11,Malacath's Band of Brutality,2185,5,3,Stormhaven
134,Malacath's Brutal Rune Core,5,4,True,True,0,281,11,Malacath's Band of Brutality,2185,5,15,Bal Foyen
131,Malacath's Brutal Scourge Hoop,5,4,True,True,0,535,11,Malacath's Band of Brutality,2185,5,8,Betnikh
623,Malachite Burette and Stand,5,4,True,True,0,1414,48,Telvanni Alchemy Station,4292,10,51,Telvanni Peninsula
197,Mane's Frayed Crown,4,3,True,False,2245,382,0,,-1,-1,20,Reaper's March
141,Manmer Coupled Idol,2,1,False,True,2189,3,0,,-1,-1,2,Glenumbra
285,Maormeri Serpent Shrine,4,3,True,True,2336,381,0,,-1,-1,16,Auridon
522,Mark of the Faun Lord,5,4,True,True,0,1383,34,Faun's Lark Cladding,3998,5,50,Galen
223,Massive Ash-herder Grapnel,3,2,True,True,2271,849,0,,-1,-1,31,Vvardenfell
289,Meridian Sconce,5,4,True,True,2340,823,0,,-1,-1,30,Gold Coast
478,Meteoric Beads,5,4,True,True,0,1318,31,Sea-Serpent's Coil,3739,5,49,High Isle
569,Meteoric Iron Triquetra,5,4,True,True,0,1413,42,Torc of the Last Ayleid King,4202,5,52,Apocrypha
238,Meteoric-Iron Pavise,3,2,True,True,2286,1133,0,,-1,-1,36,Southern Elsweyr
756,Mighty Bear's Snarl,5,4,True,True,0,1502,63,Huntsman's Warmask,7679,5,54,Solstice
584,Milkcap Mushroom Paint Stamps,5,4,True,False,0,1414,44,Spore Savant Body Marks,4209,7,51,Telvanni Peninsula
431,Mindcleaver Clan Banner,3,2,True,True,3514,1286,0,,-1,-1,48,The Deadlands
442,Mindcleaver Loop,5,4,True,True,0,1286,24,Markyn Ring of Majesty,3547,5,48,The Deadlands
705,Miniature Mirroretched Brace,5,4,True,True,0,1443,57,"Music Box, Lament for the Path",6398,5,53,West Weald
706,Miniature Shattered Cheval,5,4,True,True,0,1443,57,"Music Box, Lament for the Path",6398,5,53,West Weald
810,Mixed-Era Coin Cache,4,3,True,True,8800,823,0,,-1,-1,30,Gold Coast
266,Mnemonic Star-Sphere,5,4,True,True,2317,980,0,,-1,-1,32,Clockwork City
773,"Molag Bal Statue, Fractured Arm",3,2,True,True,7690,1502,0,,-1,-1,54,Solstice
770,"Molag Bal Statue, Fractured Head",4,3,True,True,7687,1502,0,,-1,-1,54,Solstice
284,Moonlight Mirror,5,5,True,True,2335,382,0,,-1,-1,20,Reaper's March
269,Moons-Blessed Ceremonial Pool,5,5,True,True,2320,1133,0,,-1,-1,36,Southern Elsweyr
733,Moonstone Ring Bearing,5,4,True,True,0,1502,61,Monomyth Reforged,7219,5,54,Solstice
446,Morpholith Shank,5,4,True,True,0,1286,24,Markyn Ring of Majesty,3547,5,48,The Deadlands
302,Morwha's Blessing,5,4,True,True,2353,816,0,,-1,-1,29,Hew's Bane
